,comentario,liguagem
354,Who else is reading comments while the song is playing,en
355,Im rosé stan but im still addicted to this song can't wait for rosés solo road to 150M blinks fighting,en
356,200M before Jennie's birthday please,en
357,Good morning 🇹🇭 still on trending in Thailand,en
358,"We were leading yesterday with 10-20 vot3s 
Now again we are  2nd",en
359,Who is just obsessed with this song?,en
360,Alguém ouvindo na #QUARENTENA ?,pt
361,"UPDATE JENNIE 'SOLO' — 3.30 PM KST: 

1 MelOn (=) 
1 Naver (=) ",en
362,PLEASE POST JENNIE SOLO & BLACKPINK AT COACHELLA. PLEASE YG.,en
363,Let’s make it 100M before 2018.12.12 please blinks please please please,en
364,"Friend : what's in your Valentine's Day playlist ? 

Me :",en
365,"Who was BLINK since BLACKPINK debut??

That’s Me️",en
366,"Make our Jennie Queen happy 
Blinks fighting:1B in a year!!",en
367,Reveluvs streaming with our close best unnie fandom BLINKS & Jennie is such a queen ! BlackVelvet on top <3,en
368,swag level is high.,en
369,"Aug 2021, let's see how many people are listening to this masterpiece.

Edit 1: sep 2021, let's see how many people are listening to this masterpiece.",en
370,"Now Playing -  JENNIE - 'SOLO' M/V


00:00  ●━━━━━━───────  2:56

⇆ㅤㅤㅤㅤ◁ㅤㅤ❚❚ㅤㅤ▷ㅤㅤㅤㅤ↻",en
371,"This is definitely me on Feb. 14.
Im going solo-lolololo~",en
372,It's still trending No1 in Malaysia,en
373,"~300Mviews~Keep streaming
24h Real Time ~   1,293,322  Mviews ~BLINKS fighting",en
374,i love Roslava she is very nice,en
375,Blinks keep streaming ;-; only 80M also y so much hate on our Jennie she's such an angel,en
376,"""how many locations do you want?'
.
JENNIE: YES",en
377,Streaming party starts now. Lets stream blinks! Thank you! ,en
378,Len do you know who is Kim Jisoo (its the user name of someone in shutdown but i dont know who she is),en
379,Jennie I'm falling in love with  you... Don't go solo lo lolo..,en
380,guys we only have 1h 30mns and can we get 15M for our Jendeukie?,en
381,"You don't have a boyfriend*

Jennie: I'm going so lo lo loo",en
382,JENNIE ! Im from Indonesiaa,en
383,You and ne Berlin 3.7m,en
384,Ruby you borke my heart,en
385,This girl obviously received so much mistreatment but toxic blinks aren't ready for that conversation.,en
386,"WOULD SHE BE THE FIRST SOLOIST TO REACH 100m the most fastest??

Edit: i have a like! Jk I liked my comment myself.",en
387,1:34 I'm the only one who think that Jennie is going to slap his face xD,en
388,"Exol here to support you.
Jennie I u",en
389,SO they started to play this song in H&M England !! <3,en
390,"Wow TRENDING in MARS, PLUTO AND WAKANDA",en
391,"Am I the Only one who wants 1B Views for JENNIE SOLO like there song ddu du ddu du 
I think I'm too Fast hehe...",en
392,YG pls send them to America,en
393,who keeps coming back to this? ️,en
394,"is only me noticed actually she has say  ""Now i'm going Slow Mo""   at 2:27",en
395,"Streaming right now??
Who’s with me??

Lets make it 60 million views before the first week ends.",en
396,"JENNIE SOLO MV
11/25 10:15PM KST:78,589,630
11/26 10:15PM KST:80,704,127
Today views:2,114,497",en
397,"JENNIE - 'SOLO'
11/15 6PM KST: 39,094,135 views
11/16 6PM KST: 46,702,713 views
Today 7,608,578 views",en
398,"#1 in Thailand, Yass blink Thaii",en
399,"I'm Blink, but the Fandom... Don't love all members, I know Jennie have more lines and she is the first to have a solo... The others members need to have more lines, but insult Jennie because she is the favorite?
Please understand this: 
You need to love Jennie, without her, BlackPink In'st BlackPink.. Too with Lisa, Rosé and Jisoo, With they, BlackPink is BlackPink ",en
400,"JENNIE SOLO MV
11/17 10:15PM KST:53,302,533
11/18 10:15PM KST:57,853,853
Today views:4,551,320",en
401,"Next members solo debut song names be:

""Alone"" ""Single"" ""Independant""",en
