,comentario,liguagem
400,Cá pu.. de música reis,pt
401,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
402,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
403,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
404,This is the English comment you’ve been looking for ,en
405,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
406,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
407,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
408,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
409,melhor cantor,pt
410,"#ASKSEMTI 
Alguma surpresa preparada para o concerto no Campo Pequeno?",pt
411,adorei,pt
412,É lindo amai a musica,pt
413, God bless you guys love...,en
414,Minha música preferida consifo ouvila todos os dias nunca me vou aborrecer afinal são os melhores cantores do mundo eu veijo muito todas tuas músicas tu és muito BOM MESMO acredita.Eu sempre pesquisei melhor cantor do mundo muitoas vezes aparecias tu e outros mas os outros não valiam nada de nada tu valias tudo por isso se tu um dia parares de catar eu juro que morro por que não consigo passar um segundo sem ouvir as tuas músicas gosto MUITO DE TI nunca DESISTAS e é isto,pt
415,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
416,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
417,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
418,Queremos a Sem Ti em primeiro lugar das tendências #7,pt
419,fernando Daniel  isso é  incrível  das minhas  musicas favoritas,pt
420,adoro te fernando daniel meu cantor preferido,pt
421,Amo muito as tuas musicas eu e uma amiga cardona amamos,pt
422,Adorei a música qual foi a inspiração,pt
423,2:04 melhor parte da música,pt
424,I am your greatest fan love from 🇳🇵,en
425,"Olá, o meu filho hoje faz 7 anos e é teu fa.
A prenda dele será ir ao concerto.
Será que podias lhe cantar os parabéns?
Ele chama se Rodrigo Monteiro.",pt
426,Todas as minhas amigas adoramos-te,pt
427,Queremos a Sem Ti em primeiro lugar das tendências,pt
428,Queremos a Sem Ti em primeiro lugar das tendências,pt
429,Queremos a Sem Ti em primeiro lugar das tendências,pt
430,Queremos a Sem Ti em primeiro lugar das tendências,pt
431,Queremos a Sem Ti em primeiro lugar das tendências,pt
432,Queremos a Sem Ti em primeiro lugar das tendências,pt
433,Queremos a Sem Ti em primeiro lugar das tendências,pt
434,És o meu cantor preferido,pt
435,Queremos a Sem Ti em primeiro lugar das tendências,pt
436,Queremos a Sem Ti em primeiro lugar das tendências,pt
437,Queremos a Sem Ti em primeiro lugar das tendências,pt
438,Queremos a Sem Ti em primeiro lugar das tendências,pt
439,"Os ponteiros marcam horas
Só que eu sou sempre o último a ver
E eu queria saber se tu demoras
Ou se vais acabar por esquecer",pt
440,nao tenho palavras,pt
441,Mds eu sou teu fã Fernando Daniel! Eu e a minha irmã sonhamos cantar contigo! Obrigada adoro mesmo a musica6,pt
442,Melhor música do mundo ,pt
443,Sem ti numero 1 ,pt
444,Fernanda Daniel para mim é o melhor cantor de Portugal.,pt
445,Acho que o Fernando Daniel fazia uma música muito interessante com o Rui Orlando acho os semelhantes a cantar  ️,pt
446,Eu foi á agro semana ver  te a cantar sou muito tua fã  ️,pt
447,Obrigado  por os vossos  comentários.,pt
448,Hermoso,en
449,5/1/2023meus dois irmãos foram se amavam tanto esta música eles partiram,pt
450,Eu adoro a vossa música eu sou uma grande fã de vocês,pt
451,Fernando Daniel és bonito sou uma menina que ouve há 7 anos estás músicas tu tás de parabéns e desejo para vires a ilha terceira ️️️️️️️ l love you too my love,pt
452,"adorei esta musica, e também adoro te Fernando Daniel",pt
453,"Keep going
One day you will be",en
454,"#asksemti ola fernando quando voltas aos açores , sentimos a tua falta",pt
455,melhor musica da minha vida eu dava 1111111110 de pontos,pt
456,Nunca te esqueceremos Sara Carreira️️,pt
457,Eu sou do Luxemburgo com e eu adoro a tua música sou portuguesa mas vivo cá e agora por causa do confinamento não posso ir para Portugal e está muita pena porque gostaria de ir ver a minha avó mas pronto é come enquanto ela está boa sava #luxembourgo #portugal ️️️️️️️️️️️️️️️️️️️️️️,pt
458,adoro a musica e a minha preferida mas n percebi o videoclipe,pt
459, muito bom como tudo o que fazes na música excelente,pt
460,#ASKSEMTI Como foi a tua experiência ao lado do nosso anjinho  ( Sara Carreira ) ? Adoro te,pt
461,Olá eu adorava conhecer o Fernando Daniel e também gostava muito que o Fernando e o David se juntassem e gria sem uma música,pt
462,Já sou inscrita  e eu  adorote,pt
463,Fernando faz dueto com o David Carreira era top dois grandes artistas numa só música ,pt
464,nos e que agradecemo porcausa das musicas,pt
465,oi queridos !! Quem mais está tentando expandir seu canal YT. Vamos ajudar uns aos outros. Muito amor,pt
466,oi queridos !! Quem mais está tentando expandir seu canal YT. Vamos ajudar uns aos outros. Muito amor,pt
467,Todas as minhas amigas adoramos-te e queríamos te conhecer tua fãs,pt
468,Queremos a Sem Ti em primeiro lugar das tendências,pt
469,De desses like neste video era um sonho surreal... ️,pt
470,esta é uma musica que eu queria cantar a minha maelhor amiga,pt
471,E eu queria uma música do Diogo Piçarra do agir e do Fernando Daniel e do Vitor kley,pt
472,Gosto muito do Fernando Daniel. Mas também sempre gostei do agir. Tem músicas muito bonitas. Está dupla esta simplesmente maravilhosa..,pt
473,Essa música é triste!!,pt
474,Em que é que te inspiras para escrever as músicas ?,pt
475,O Fernando nunca me desilude cada,pt
476,Adoro te sabes fazer muito bem as musicas  es o melhor adoro te,pt
477,Minha musica perferida sou a unica??,pt
478,Eu adorava que o Fernando Daniel cantasse com o David carreira seria muito fixe,pt
479,adorava ver a bábara bandeira verssoss o Fernando Daniel,pt
480,Tu e o David Carreira São os melhores cantores do mundo,pt
481,Hope you compost an english song soon,en
482,Piu fernando sou o Santiago lembraste cantaste  me  os parabéns grande musica sou um grande fã e adoro te vi,pt
483,"Sou brasileiro, por curiosidade vim ouvir as músicas portuguesas . Achei o sotaque muito diferente, parece ser sotaque muito arcaico. Ouvi falar que muitos jovens portugueses estão aderindo o sotaque brasileiro .  muito bacana .",pt
484,"A todos que vão ler essa mensagem.
Quero vos dizer que JESUS te comprou por um alto preço e foi preço de sangue.
JESUS pagou com a própria vida.
   E você tem um grande valor.",pt
485,És o melhor,pt
486,Ta top,en
487,Adoro-te fernando daniel beijinhos da fa numero 1 da madeira ,pt
488,Fernando  sou o teu fã número 1,pt
489,É surreal,pt
490,Este ️,pt
491,DCAC...sempre e para sempre,pt
492,"i don't understand what this song means, but idc this is such a good song",en
493,Amo-te muito eu Ouvir-te da líbia,pt
494,Sem ti - número 1,pt
495,Sem ti - número 1,pt
496,Sem ti - live 21 horas,en
497,Gosto muito de vocês agir e Fernando Daniel,pt
498,#asksemti o que gostaste mais na musica ??,pt
499,Amo-te muito muito muito muito muito muito muito,pt
500,Te amo,pt
501,Pois mas ela deixou-me há 1 ano. :(,pt
502,Top,en
503,Era com este.  ,pt
504,Sem Ti número 1,pt
505,adoro te fernando,pt
506,Um dueto com o Diogo Piçarra já pensaste? ,pt
507,sou uma grande fa,pt
508,És lindo fernando daniel,pt
509,Eu estava lá no show contigo em Travassos,pt
510,"se eu podesse por um emoji, eu punha a com uma cara com olhos estrela
porque foi incrivel
e adoro ouvir sempre musica que a minha professora manda fazer trabalho autónomo e tenho 10 anos e adoro todas as músicas do Fernando Daniel",pt
511,top,en
512,top,en
513,top,en
514,top,en
515,top,en
516,top,en
517,top,en
518,top,en
519,Olá Fernando Daniel E uma fã,pt
520,#fernando daniel #agir # sem ti,pt
521,Amote,en
522,Sem ti número 1,pt
523,Sem ti número 1,pt
524,Sem ti number one,en
525,"Eu vi-te com a Marisa, o Carlão e a Carolina no the voice kids",pt
526,No inicio ate o agir começar e os stores quando chegamos 2 minuros atrasado,pt
527,ó agir... tá um sol do caralho ... kkk,pt
528,Fernando  adoro te,pt
529,Amor Fernando,en
530,SEM TI Nº1,en
531,Faz uma musica para nos porfavor,pt
532,Here is the legend i seen 4 years ago,en
533,Quem esteve na live!!! ,pt
534,Adoro o teu istilo,pt
535,Sem ti numero 1,pt
536,Sem ti numero 1,pt
537,Sem ti numero 1,pt
538,Sem ti numero 1,pt
539,Sem ti numero 1,pt
540,Sem ti numero 1,pt
541,Adoro te,pt
542,Não só o Fernando,pt
543,#SemTiLive 21,en
544,Can someone locals recommend to him to put English CC? I want to know the meaning...,en
545,OMG,pt
546,O Agir é grande produtor mas cantor....,pt
547,Tu és brutal mas o Agir não age muito,pt
548,pls cover some english songs,en
549,Ooi eu adoro vos,pt
550,Fã,pt
551,Fernando daniel podes cantar uma musica para o meu tio pedro ele mora em espanha mas é português  e todos os anos  nos cantamos uma musica para ele se poderes fazer  por favor beijinhos  sou o teu  fá numero 1,pt
552,Deem like se vieram da historia do fernando porque ele disse que ia responder aos comentarios ! Ahaha,pt
553,Esta coisa é para o fernando Daniel gostava de una música de ti e do david carreira,pt
554,To die for band finland cover  thanks,en
555,SemTiLive21:00,en
556,  muito top muito bem agir e fernando daniel,pt
557,seria um coraçao,pt
558,SEM TI LIVE 21,en
559,I hope you wıll be better place bro.🇹🇷,en
560,Orbigado Fernado Daniel e Agir,pt
561,Ganda nando,pt
562,Desculpe  pessoa gosto dos dois,pt
563,Amanhã fernando á o dacoice?,pt
564,Es o meu fa,pt
565,"I enjoy listening to your English music, from The Voice. But frustrates me that you're holding yourself back from the international hitlists by doing songs in your own language. I dont understand shit, it sounds great but for me its not working when i cant understand and feel the text :(",en
566,Eu também,pt
567,"If there are any English speakers out there, I feel so left out not being able to read the comments lmao.",en
568,os to moito de ti,pt
569,Este,pt
570,podes falar porfavor eu sou menina e crianca e gosto de ti,pt
571,Fernando e Diogo Pisara,pt
572,Temos pena,pt
573,Seis cordas de Appacdem Repezes viseu gorpo da Miria carla rego,pt
574,Semtinumero1,pt
575,"Meo do a half of school rules, they got boss.",en
576,Beto.  Corações,pt
577,É a Lia e a irmã a Lia é minha melhor amiga,pt
578, mas que jiro amor  eu sou a Lara trancho sou a filha da Lucia tenho 24 anos e tu amor quantos anos desculpa de te estar a chamar amor eu não sabia que tu tinhas namorada a minha melhor amiga é que me disse  que tu tinhas namorada,pt
579,Eu mechamo Diana carriço tenho 8 anos,pt
580,Não o que eu disse foi zoeira,pt
581,IMPRESSAO MINHA OU O AGIR ESTA GORDO???,pt
582,"OS MILAGRES DE JESUS

Milagres de Jesus Cristo dos quais você nunca ouviu falar:",pt
583,Este meu emoji ,pt
584,Eu vaiju senpre o davoce eu sou crianca e menina eu sou muito tua fã so vaiju o davoice porcaosa de ti tanho 8 anos,pt
585,não sei muito bem,pt
586,Este Agir by pais que se movimentam bem...my god... o gajo é mesmo muito fraquinho...uma voz muito fraquinha mesmo.. Este Agir deveria de beijar os pés dos pais todos os dias antes de sair de casa e era pouco.,pt
587,O diogo Piçarra n canta nada se ele canta ce ao pé do Fernando ele ia estragar a música,pt
588,e uma medra,pt
