,comentario,liguagem
429,"Nossa, que vibe boa!
Parabéns pelo som! õ/
Me inscrevi já! 
https://www.youtube.com/watch?v=N7BoLDnkW04",pt
430,eu amo este som pq sempre q eu o oiço eu lembro me da minha namorada pq sem ela eu nao sou nada amt ines...,pt
431, NUNO RIBEIRO - Longe,en
432,"Amei 
Faz me lembrar uma pessoa importante para mim q já não está entre nós há 1 mês",pt
433,Mágico,pt
434,Muito fixe continua assim ,pt
435,Meu xará é bom hein sucesso!!,pt
436,muito bom,pt
437,Adoro,pt
438,linda música,pt
439,Valor da Vida <333,pt
440,Uau. Continua. É esse o caminho,pt
441,"obrigado pela sua Música Linda Eu gosto muito muito,2019",pt
442,Olá está  muito lindo,pt
443,Lindo. lindo,pt
444,e uma musica muito bonita,pt
445,Continua a fazer musicas destas ,pt
446,Muito fixe muito calma tudo para mim,pt
447,Não conhecia. Mais uma fã que ganhas te.... ,pt
448,Continua assim és melhor continua adoro as tuas músicas falam sobre ti e como és sincero e capaz daquilo que quiseres um beijo e um abraço #omelhor,pt
449,Desde de já o meu muito obrigado pela sua atenção  um grande beijinho para si e toda a sua  familia,pt
450,"Para menina que trabalha na caixa no Continente de Rio Tinto, usas cabelo curto e es tótil de giraaaa!!! Obrigado por seres tão simpática! Tens um sorriso lindo...:)",pt
451,muito bom,pt
452,Musica linda Nuno adoro te,pt
453,Eu vim porque vi o vídeo do Leite a cantar ️#VimPeloLeite ️,pt
454,Passei 3 min 26 seg de grande qualidade ! Obrigado!,pt
455,Quem ama está música? ️,pt
456,"Já à muito que em Portugal se canta bem,não é de AGORA",pt
457,Eu gosto muito desta musica eu seia dede a novela valor da vida ...,pt
458,"eu a procura de musicas fixes, e aparece me esta, fiquei viciado.",pt
459,Tem um poder bocal espetacular top,pt
460,Nuno amo vc dimais lindo ,pt
461,Muito fixe,pt
462,essa musica é a minha historia como é tao bom houver essa musica basta ouvir mi faz ter certeza que é com ela que eu quero fica,pt
463,5 Milhões merecidos ,pt
464,Adoro,pt
465,Continua assim que vais bem,pt
466,Adoro,pt
467,"Belíssimo vídeo e lindíssima edição e linda musica ⚘
🇧🇷🇧🇷 visit my channel 🇧🇷🇧🇷",pt
468,a minha musica preferida,pt
469,"Desde que começaste a ficar conhecido, nunca mais quiseste passar férias no Brinço, fugiste... Porquê??? Nunca percas a humidade, fica um conselho ",pt
470,perfeito vídeo,pt
471,Esse é o toque do meu telemovel,pt
472,FIXE!!! ONDE ARRANJO O INTRUMENTAL!!! SE POSSIVEL!! ABRAÇÃO E CONTINUA!!!,pt
473,Top'zão ,pt
474,brasil tambem  da valor em musica boa potuguesa  diogo piçarra  essa muito linda,pt
475,Melhor ,pt
476,Top top ,en
477,Desde o Dia D que foste verdadeiro the voice. Bom caminho,pt
478,"Para a Bruna q trabalha no Molete Bread&breakfest desde q me disseram q estavas grávida e casada eu perdi todo o interesse de te procurar uma vez q gostava de ti mas nunca tive coragem de to dizer aps mostrava com olhares. Contudo, desejo-te as maiores felicidades!!!",pt
479,Está música animame,pt
480,adoro a music,pt
481,Adoro,pt
482,Está lindo,pt
483,Tão nos....... 03 ️‍️‍‍,pt
484,Quando é que sai a próxima?,pt
485,Essa música é muito importante para mim e so agora e que eu o vi esta musica ton linda eu choreu muito,pt
486,Esta lindo,pt
487,Viciou esqueçam ,pt
488,melhor musica que ouvi em 2018,pt
489,Lembro me da minha BFF quando ouso a musica,pt
490,Mãe  as melhoras t dedico. Está musica sinto sua falta estar longe d si não da mais,pt
491,Parabéns #rumoástendências,pt
492,muito bem Nuno Ribeiro és um másimo,pt
493,"Mãe , amo te ! ️",pt
494,Brutal bro ,pt
495,boa musica portuguesa,pt
496,Mlhr música 🇵🇹,pt
497,Meu Grande amigo Meu Grande colega adorei tema dessas música,pt
498,Fevereiro de 2022  o amor persisti por ti CD,pt
499,adorei  nuno,pt
500,Fixe demais,pt
501,adoreiii,pt
502,"Somente Jesus Cristo preencherá seu  espaço vazio, amém.",pt
503,Para a Bruna do Molete & Breakfast desejo-te um Bom S.João!!! Ñ devia dizer isto: mas tu és LINDA DEMAIS!!!  Bjs... ,pt
504,N R obrigado por marcar o meu comentário você tem sido um querido responde sempre que e possível desde já o meu muito obrigado,pt
505,"gosto da tua musica oiçoa muitas vez
es",pt
506,Top ,en
507,esta brotal      eu comessei a namorar graças a esta musica,pt
508,Mais uma vez obrigado pela sua  correspondemcia,pt
509,Ganda Ozil a marcar pontos,pt
510,Você e muito sentimental nota se tem  um poder bocal magnifico,pt
511,"@Sandrabranco, amo teeeeeeee tanto minhã querida ️",pt
512,Vim pelo João e adorei Pb,pt
513,"Fui o único a reparar mas esta música tem quase a mesma melodia que a música do diogo Piçarra - ""Só existo contigo"" ",pt
514,Eu gosto muito desta musica eu seia dede a telenovela valor da vida ...,pt
515,"Longe

Nuno Ribeiro

Eu sei, que temos tudo pra dar certo

Eu sei, que só estou bem quando estás perto",pt
516,Nuno Ribeiro estou  contigo forca,pt
517,Anote muito Fufinho,pt
518,Na da mais so longe forca,pt
519,2020 alguém?,pt
520,GANDA OZIL,pt
521,És o meu ídolo o meu sonho é conhecer te,pt
522,A dorei a muzica e muito bunita ,pt
523,e ainda se ouve na Suécia,pt
524,Hey! Can anyone please translate the lyrics? Thanks x,en
525,continua assim que vais bem,pt
526,I dedicated this Portuguese song for Suniana Singh Madam.,en
527,Top!,en
528,Parabéns,pt
529,Bom.... Mesmo,pt
530,lembro do meu amor,pt
531,Tudo daria certo.. tudo foi sua culpa por estar na cadeia sem me dizer nada.. mas eu não vivo sem te..,pt
532,O videoclip foi gravado em sines ilha do pessegueiro!!!!!,pt
533,Top top ,en
534,Adoro-te,pt
535,Top,en
536,Não só tu mano,pt
537,Top,en
538,GRANDA OZIL!,pt
539,Muito obrigado pela  sua atencao,pt
540,Dezembro 2018 só curtindo 🇧🇷,pt
541,Top,en
542,Top,en
543,Eu sou do Brasil 🇧🇷️,pt
544,"Estou a ouvir mas só queria dizer tenham calma quem anda a conduzir de noite á chuva é perigoso   tenham calma , às vezes dá vontade de sair sem olhar para trás mas não pode ser os nossos filhos estão em 1 lugar , quem está a falar sente o mesmo mas por favor não muita saúde e paz.",pt
545,Joana Couto... AMO-TE MUITO mas se continuas a me desprezar... vais acabar por me perder!,pt
546,Quem assiste a novela que passa na Band às  22hs?,pt
547,Quem está a ouvir agora.,pt
548,Home ️,en
549,top top,en
550,AAAAAMMMMMOOOO-TTTEEEEE JOANA COUTO!!!!,pt
551,És o meu ídolo ozil ola YouTube já sou famoso morais,pt
552,aonde estás? amo te,pt
553,Boa noite desde já o meu muito obrigado pela atencao,pt
554,adorei e sabias que a minha professora é mãe do teu colega do ginásio,pt
555,adoro_te,pt
556,Eu oiço,pt
557,Need English captions!,en
558,Quem está a ouvir isto em 2022?,pt
559,O muxima é a minha casa literalmente e a cadela é a zorra.,pt
560,Relações bióticas,pt
561,Vim por beclaus S2 .,pt
562,So o unico que visia em 2020 ??,pt
563,Eu e a Diana taba  e catamos,pt
564,aqui em plena pandemia 2021,pt
565,Por favor deine  um like Neste vídeo Por favor,pt
566,Janeiro de 21 ️,pt
567,Alguém em 2021,pt
568,Vim por Cláudia e Becas,pt
569,Deu agora na rds lisboa e k fm,pt
570,Quem está a ouvir em 2019 de Maio,pt
571,"Alguém em 
2020",pt
572,Em pleno dezembro de 2021,pt
573,que isso meu tuga essa forma de falar parece do brasil,pt
574,2021 alguém?,pt
575,Alguém em 2021?,pt
576,Sim Carlos Costa mas estás enganado no nosso paí. Á pessoas que cantão bem xau?,pt
577,Dia 19 de janeiro 2022,pt
578,Alguém em 2020coranavirus,pt
579,35 comentários para os 1000?,pt
580,Alguém 2022,pt
581,tô enjoado de música brasileira. vim pra cá.,pt
582,Oi,pt
583,Adoro te pedro tatiana Bia Cequeria Rita santos Rui santos,pt
584,Male fantasy é plágio pelos vistos,pt
585,Gostas,pt
586,Plágio da música do Piçarra no início,pt
