,comentario,liguagem
263,"Conheci a música através do kwai , vim correndo ver a música no YouTube, e ja sou fã dese obra de art desse cantor , ele ja tem uma legião de fãs no Brasil e acho q nem sabe kkkkkkkk",pt
264,"Simplesmente perfeito , lindo, maravilhoso .️",pt
265,Ouvi essa música no hello.  Completamente apaixonada por essa letra,pt
266,"assim como as palavras do vasco no fim do vídeo, o Fernando merece a musica como o Cristiano Ronaldo o futebol, o sucesso e o carinho das pessoas. Musica linda :) Mais uma, muito especial, parabéns mano",pt
267,Entao e por isso que esta musica tem tudo haver com a minha vida ️,pt
268,Completamente viciado!!!,pt
269,"Mais um grande tema sucesso, felicidades para vocês tudo de bom",pt
270,Tanto Amor numa só música. 🫶,pt
271,"A minha parte favorita da música é:
“Então eu só quero 

Que sejas feliz 

Que saibas o quanto eu gosto de ti” ",pt
272,"Como sempre a tua Musica me fez chorar, tu és incrível , é um orgulho ver-te como pai da Matilde porque vejo que ela não podia ter pedido melhor pai se não tu ",pt
273,Essa musica é arrepiante! Parabéns!!!!!!,pt
274,"Obrigada por esta música. Por fazeres músicas nas quais nós nos revemos. Esta em especial saiu no dia de aniversário do meu filho, também ele com olhos azuis ",pt
275,Linda música ,pt
276,"Acabei de ouvir essa música no kwai muito linda fiquei emocionada 
Sobrinho fez homenagem ao tio",pt
277,Tão linda esta música ,pt
278,Linda música. ️,pt
279,está em repeat todo o dia do tanto que adoro,pt
280,Aqui deu pra chorar um pouquinho 🇧🇷,pt
281,"Música incrível, a tua filha é muito fofa ",pt
282,"Maravilhosa, mandei para meus filhos, que lindooooo. Ameiiii",pt
283,És um grande cantor. O melhor do nosso país . Mereces todo o sucesso do mundo  Fernando Daniel,pt
284,"#Prometo

""Prometo limpar cada lágrima que cai, sempre que choras o meu coração também dói""  lembra-me muito a minha mãe!",pt
285,"Sou do Braisl, Fernando Daniel é diferenciado demais.",pt
286,"Vou estar presente nas duas grandes datas anunciadas, Altice Arena e Super Bock Arena! Que venha 2023!!️",pt
287,Viciada  parabéns Fernando,pt
288,"Acabei de vir do Instagram, quando apareceu o sobrinho dele cantando.",pt
289,simplesmente o melhor de todos,pt
290,"Fernando, és o melhor!",pt
