,comentario,liguagem
308,"Que  lindos!!
Eu amo  vocês 
Que  música   maravilhosa!!!!",pt
309,Adoro ficou lindo ,pt
310,"O Luan Santana tem aparência de cigano mesmo, ele é o Sidney Magal da nova geração, lindo ",pt
311,"Apresentação e performance de milhões! Eles nunca decepcionam. Enfim, desejo sucesso, isso aqui vai estourar!!!!!!!!!!!!!!!!",pt
312,Eu acho a voz da Luiza maravilhosa ,pt
313,oq essa Luiza canta é pra poucossss ela canta demaissss,pt
314,Tiro meu chão ,pt
315,"Luan igual vinho hein, cada ano, mais perfeito.....",pt
316,"Que hino, uma obra prima, que feat, os maiores que nós temos, L&L  coisa lindaaaa ",pt
317,Descobri esse espetáculo na novela,pt
318,amo demais,pt
319,"sinceramente pra mim que acredito em outras vidas, o Luan é um cigano nato de outras vidas... ele não consegue perder o ""ciganismo"" dele... aliás quem sabe que foi reconhece o outro e como eu fui.. eu vejo ele!",pt
320,"Pode falar o que quiser do cara , mas ele Faz feats muito da hora com dueto com a mulherada",pt
321,Uma das músicas mais esperadas pelos fãs do Luan e Luiza! Vem hit na certa. 🇧🇷,pt
322,Luan Santana cada mês tem música nova saudades das antigas não abrir mais só tem no meu DVD. Coração cigano foi a mais legal duas pessoas favoritas começa com L de Luísa e Luan Santana,pt
323,Estou amando um príncipe que tem amor cigano rsrs fazer o que tira a minha razão me faz sentir viva o mais engraçado era eu que era assim e mudou tudo me faz muito feliz dou conta te amo muito meu marido lindo,pt
324,Estou amando um príncipe que tem amor cigano rsrs fazer o que tira a minha razão me faz sentir viva o mais engraçado era eu que era assim e mudou tudo me faz muito feliz dou conta te amo muito meu marido lindo,pt
325,Estou amando um príncipe que tem amor cigano rsrs fazer o que tira a minha razão me faz sentir viva o mais engraçado era eu que era assim e mudou tudo me faz muito feliz dou conta te amo muito meu marido lindo,pt
326,Luan e Luisa juntos era tudo que a gente precisava para entender que: 1- Cantores de ritmo diferentes podem se juntar e fica foda! 2- Luisa tem uma das melhores vozes femininas da música Brasileira. ️ CORAÇÃO CIGANO JÁ É SUCESSO DEMAIS!!!,pt
327,Eu amo essa ,pt
328,"Ela ficou famosa no YouTube esses dias comprei um curso de como vitalizar, ganhar dinheiro com canal no YouTube e sem aparecer que top ",pt
329,Musica top dms ta doido,pt
330,"Essa música é linda, parabéns Luan e Luísa.",pt
331,Fatos: Cantam bem; São lindos; Têm sintonia; O clipe dá vontade de ver e rever.,pt
332,Amoooo de mais️️,pt
333,Essa minina tem um vozeirão  !,pt
334,Very nice! I hope one day they sing in English!,en
335,Minha musica favorita ,pt
336,"Que perfeito às vozes se encaixaram, presença de palco. Simplesmente perfeito Fazia tempo que não via feat tão perfeito os dois tem uma voz incrível ",pt
337,"I don't understand one word, but I wished I did so I can sing this to my wife ",en
338,"Visitando aqui, linda música.",pt
339,"Ah, gostei dessa música!",pt
